uid,namedLocation,domainID,siteID,plotID,nrcsDescriptionID,collectDate,horizonID,horizonName,analysisStartDate,biogeoIDnrcs,biogeoSampleType,biogeoTopDepth,biogeoBottomDepth,biogeoCenterDepth,airDryOvenDryRatio,gypsumConc,caco3Conc,caNh4d,kNh4d,mgNh4d,naNh4d,cecdNh4,alSatCecd33,baseSumCecd10,bsesatCecd10,ececCecd33,alKcl,feKcl,mnKcl,phCacl2,phH2o,ec12pre,bSatx,brSatx,caSatx,clSatx,co3Satx,ecSatp,flSatx,waterSatx,hco3Sx,kSatx,mgSatx,naSatx,no2Satx,no3Satx,pSatx,phSp,resist,so4Satx,carbonTot,nitrogenTot,ctonRatio,estimatedOC,sulfurTot,alOxalate,feOxalate,mnOxalate,pOxalate,siOxalate,optDensityOxalate,alCitDithionate,feCitDithionate,mnCitDithionate,siliconCitrateDithionate,acidity,waterRetention15Bar,MehlichIIITotP,Bray1PExtractable,OlsenPExtractable,processingRemarks,laboratoryName,dataQF,publicationDate
51604493-7f76-4360-867a-bd36e97ede04,OAES_012.basePlot.all,D11,OAES,OAES_012,S2016OK149012,2016-01-27,16N02140,Bw,2016-04-04,S2016OK149012-2,bulk,6,17,11.5,1.028,,210,47.7,0.3,6.4,0,15.8,,54.4,100,,,,,7.8,8.2,0.28,,0,5.5,0.3,0,0.78,0,48.4,5.2,0.1,1.9,0,0,0.2,0,7.7,,0.6,34.6,1.6,6,9,0.1,0.05,0,170.9,475.5,0.01,0.01,0,1.6,0,,,,3.8,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T150848Z
38664670-f3c8-4fb2-a4e9-30803c1ab013,OAES_004.basePlot.all,D11,OAES,OAES_004,S2016OK149004,2016-01-27,16N02129,Bw2,2016-04-04,S2016OK149004-4,bulk,65,100,82.5,1.029,,130,24.3,0.5,11.1,0,16.5,,35.9,100,,,,,7.9,8.5,0.18,,,,,,,,,,,,,,,,,,,22.7,1,7,7,0.2,0.08,0,285,317.6,0.02,0.02,0,1.7,0,,,,2.9,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T150848Z
99d2b4c2-33f0-47b8-9493-0faa9256d136,OAES_007.basePlot.all,D11,OAES,OAES_007,S2016OK149007,2016-01-28,16N02133,A,2016-04-04,S2016OK149007-1,bulk,0,15,7.5,1.03,,190,41.2,0.5,6.8,0,17.1,,48.5,100,,,,,7.6,8.1,0.32,,0,6.6,0.5,0,0.86,0,49.2,5,0.2,2,0,0,0.6,0,7.6,,0.6,36.5,1.1,12,14,0.1,0.06,0,235.2,580.8,0.02,0.02,0,1.8,0,,,,7.7,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T150848Z
cd9ad43f-39f2-49a8-a37a-4606ff9af5b6,OAES_015.basePlot.all,D11,OAES,OAES_015,S2016OK149015,2016-01-28,16N02146,Cr,2016-04-04,S2016OK149015-3,bulk,46,58,52,1.03,,230,53,0.3,5,0,15.3,,58.3,100,,,,,7.9,8.5,0.21,,,,,,,,,,,,,,,,,,,39.2,1.6,7,11,0.2,0.08,0,156.9,297.4,0.01,0.02,0,1.9,0,,,,2.3,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T150848Z
4cb6e438-0a54-4d93-bd8b-6a29afb5e866,OAES_029.basePlot.all,D11,OAES,OAES_029,S2016OK149029,2016-01-28,16N02158,Bw/Cr,2016-04-04,S2016OK149029-3,bulk,42,58,50,1.027,,230,53,0.3,6.7,0,14,,60,100,,,,,8,8.6,0.15,,,,,,,,,,,,,,,,,,,30.3,0.5,4,2,0.1,0.06,0,128.8,288.2,0.01,0.02,0,1.8,0,,,,3.9,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T150848Z
17c782b1-f1cc-4041-9321-cdfeb159e8e5,OAES_015.basePlot.all,D11,OAES,OAES_015,S2016OK149015,2016-01-28,16N02144,A,2016-04-04,S2016OK149015-1,bulk,0,20,10,1.026,,150,37.4,0.4,7,0,15.8,,44.8,100,,,,,7.6,8.1,0.31,,0,5.5,0.8,0,0.74,0,47.2,5.2,0.2,1.7,0,0,0.1,0,7.8,,0.4,31.9,1.8,8,14,0.1,0.07,0,291,368.7,0.02,0.02,0,1.6,0,,,,5.3,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T150848Z
5051bd68-66fd-4442-a850-8b983a5acb5c,OAES_015.basePlot.all,D11,OAES,OAES_015,S2016OK149015,2016-01-28,16N02145,Bw,2016-04-04,S2016OK149015-2,bulk,20,46,33,1.026,,140,42.9,0.3,6.1,0,15,,49.3,100,,,,,7.8,8.4,0.16,,,,,,,,,,,,,,,,,,,23,0.9,8,7,0,0.08,0,301.9,324.5,0.02,0.02,0,1.5,0,,,,3.4,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T150848Z
589ec49c-d8a6-40e6-abbf-497118d5f0a4,OAES_029.basePlot.all,D11,OAES,OAES_029,S2016OK149029,2016-01-28,16N02156,A,2016-04-04,S2016OK149029-1,bulk,0,16,8,1.026,,180,44.7,0.6,6.9,0,14.9,,52.2,100,,,,,7.7,8.2,0.26,,0,5.2,0.4,0,0.67,0,45.1,5.7,0.5,1.5,0,0.4,0,0,7.8,,0.3,34.4,1.7,8,13,0.1,0.06,0,238.8,305.4,0.02,0.02,0,1.6,0,,,,5.3,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T150848Z
85a7a0f2-af75-40c4-a89f-853308ed122f,OAES_002.basePlot.all,D11,OAES,OAES_002,S2016OK149002,2016-01-28,16N02123,A,2016-04-04,S2016OK149002-1,bulk,0,11,5.5,1.03,,90,23.7,0.6,10.3,0,18.9,,34.6,100,,,,,7.7,8.2,0.29,,0,4.5,0.3,0,0.65,0,54.3,5.7,0.1,2.6,0,0.5,0,0,7.9,,0.5,26.1,2,8,15,0.2,0.09,0.02,283.3,412.7,0.04,0.03,0,1.6,0,,,,12.6,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T150848Z
4acdd7a0-c8e5-4920-9520-3243a92fa6cd,OAES_029.basePlot.all,D11,OAES,OAES_029,S2016OK149029,2016-01-28,16N02157,Bw,2016-04-04,S2016OK149029-2,bulk,16,42,29,1.028,,210,54.3,0.4,5.2,0,14.2,,59.9,100,,,,,7.9,8.5,0.16,,,,,,,,,,,,,,,,,,,28.5,0.6,6,4,0,0.07,0,141.4,358.8,0.02,0.01,0,1.9,0,,,,2.1,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T150848Z
2323280e-de50-4981-9228-4a4b45e3211b,OAES_007.basePlot.all,D11,OAES,OAES_007,S2016OK149007,2016-01-28,16N02134,Cr,2016-04-04,S2016OK149007-2,bulk,15,30,22.5,1.033,,250,51.9,0.4,9.1,0,20.5,,61.4,100,,,,,7.9,8.5,0.28,,0,4.3,1.8,0,0.63,0,50.7,4.4,0,1.8,0,0.1,0.2,0,7.9,,0.1,38.3,1.3,6,8,0.2,0.07,0,218.4,524.2,0.02,0.01,0,2.2,0,,,,2.5,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T150848Z
e2b54350-76a4-4b87-b75b-6aa52f1d7b82,OAES_025.basePlot.all,D11,OAES,OAES_025,S2016OK149025,2016-01-28,16N02154,A,2016-04-04,S2016OK149025-1,bulk,0,21,10.5,1.029,,150,30.5,0.6,8.5,0,16.4,,39.6,100,,,,,7.6,8,0.33,,0,5.8,0.3,0,0.89,0,52.7,4.4,0.2,2.4,0,0,1.5,0,7.7,,0.7,31.5,1.6,8,13,0.1,0.05,0,297.7,269.6,0.02,0.02,0,1.8,0,,,,8.1,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T150848Z
3107ba76-bfea-4fb4-925c-9ad92137a7d8,OAES_002.basePlot.all,D11,OAES,OAES_002,S2016OK149002,2016-01-28,16N02124,Bw,2016-04-04,S2016OK149002-2,bulk,11,26,18.5,1.028,,130,38.2,0.4,10.8,0,16.7,,49.4,100,,,,,7.9,8.4,0.21,,,,,,,,,,,,,,,,,,,24.2,1.5,6,8,0.1,0.09,0.01,194.7,362.2,0.03,0.02,0,1.9,0,,,,4.9,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T150848Z
ef456236-7cf6-4deb-884c-d2981e5909e6,OAES_029.basePlot.all,D11,OAES,OAES_029,S2016OK149029,2016-01-28,16N02159,Cr,2016-04-04,S2016OK149029-4,bulk,58,79,68.5,1.028,,200,48.8,0.2,9.1,0,10.4,,58.1,100,,,,,8,8.7,0.13,,,,,,,,,,,,,,,,,,,24.4,0.3,2,0,0,0.05,0,132.7,320.2,0.02,0.01,0,2,0,,,,1.9,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T150848Z
b9363948-33c5-4f78-8f6c-26810a71bc45,OAES_025.basePlot.all,D11,OAES,OAES_025,S2016OK149025,2016-01-28,16N02155,Cr,2016-04-04,S2016OK149025-2,bulk,21,37,29,1.027,,220,49,0.4,5.4,0,13,,54.8,100,,,,,7.9,8.5,0.18,,,,,,,,,,,,,,,,,,,30.3,0.7,6,4,0,0.04,0,114.3,250.4,0.01,0.01,0,1.9,0,,,,2.4,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T150848Z
049172dd-5613-49b2-9db1-f6a9e9e35642,OAES_016.basePlot.all,D11,OAES,OAES_016,S2016OK149016,2016-02-09,16N02148,Bw,2016-04-04,S2016OK149016-2,bulk,8,28,18,1.037,,60,40.4,0.5,10.2,0,21.8,,51.1,100,,,,,7.7,8.2,0.25,,0,3.4,0.3,0,0.58,0,55.2,3.8,0,2.1,0,0,0,0,7.9,,0.7,21,1.8,8,14,0.1,0.12,0,394.4,366,0.04,0.02,0,1.9,0,,,,2.8,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T152825Z
577ca3c7-d273-4c8e-a610-84b0f2323abe,OAES_016.basePlot.all,D11,OAES,OAES_016,S2016OK149016,2016-02-09,16N02147,A,2016-04-04,S2016OK149016-1,bulk,0,8,4,1.036,,10,18,1,6.2,0,22.9,,25.2,100,,,,,7.2,7.5,0.45,,0,7.4,0.4,0,1.25,0,59.1,4.2,0.5,4.9,0,0,3.9,0,7.3,,1.2,25,2.9,8,24,0.2,0.1,0,478.6,252.1,0.03,0.03,0,1.6,0.1,,3.1,,8.3,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T152825Z
1f58fd15-de05-4756-a034-9fa4bfccba6b,OAES_005.basePlot.all,D11,OAES,OAES_005,S2016OK149005,2016-02-10,16N02132,Bw2,2016-04-04,S2016OK149005-3,bulk,27,38,32.5,1.033,,0,16.8,0.4,3.9,0,18.7,,21.1,100,,,,,7.7,8.3,0.15,,,,,,,,,,,,,,,,,,,38.7,1.5,25,39,0.2,0.18,0.01,356.3,234.4,0.03,0.02,0,2,0,,,,2,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T152825Z
0f98faa6-b31d-4c41-99d6-fcaddedf6187,OAES_019.basePlot.all,D11,OAES,OAES_019,S2016OK149019,2016-02-10,16N02150,Cr,2016-04-04,S2016OK149019-2,bulk,11,20,15.5,1.019,,250,53.2,0.2,4.7,0,11.6,,58.1,100,,,,,7.8,8.3,0.3,,,,,,,,,,,,,,,,,,,47,1.9,9,17,0.3,0.11,0,159.1,693.3,0.02,0.03,0,1.6,0,,,,5,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T152825Z
b94cce68-aec6-4fc6-a0b9-baf2758ab7ba,OAES_030.basePlot.all,D11,OAES,OAES_030,S2016OK149030,2016-02-10,16N02161,Bw,2016-04-04,S2016OK149030-2,bulk,8,25,16.5,1.021,,170,19.6,0.1,10.3,0,13.5,,30,100,,,,,7.7,8.3,0.17,,,,,,,,,,,,,,,,,,,30.1,1.4,7,10,0.1,0.11,0,194.5,330.4,0.03,0.02,0,2,0,,,,5.3,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T152825Z
f6aa313c-8468-4363-ac53-21b723ce9c0b,OAES_005.basePlot.all,D11,OAES,OAES_005,S2016OK149005,2016-02-10,16N02130,A,2016-04-04,S2016OK149005-1,bulk,0,11,5.5,1.025,,10,14,0.6,4.3,0,15.9,,18.9,100,,,,,7.4,8,0.2,,,,,,,,,,,,,,,,,,,8.8,0.9,8,7,0.1,0.1,0.01,330.5,193.5,0.03,0.02,0,1.5,0,,,,5.8,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T152825Z
65104114-f287-44df-8d56-675c3adcdfe1,OAES_030.basePlot.all,D11,OAES,OAES_030,S2016OK149030,2016-02-10,16N02160,A,2016-04-04,S2016OK149030-1,bulk,0,8,4,1.02,,180,17.6,0.4,9.6,0,13.3,,27.6,100,,,,,7.6,8,0.29,,0,5.2,0.2,0,0.88,0,42.7,4.7,0.5,3.1,0,1.8,1.4,0,7.7,,0.3,33.2,1.6,8,12,0.1,0.06,0,160.2,252.6,0.02,0.02,0,1.8,0,,2.2,,7.9,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T152825Z
a442a66f-051b-41a3-b596-09969673b97c,OAES_019.basePlot.all,D11,OAES,OAES_019,S2016OK149019,2016-02-10,16N02149,Ap,2016-04-04,S2016OK149019-1,bulk,0,11,5.5,1.027,,60,32,0.5,6.3,0,18,,38.8,100,,,,,7.6,8,0.36,,0,6.4,0.3,0,0.93,0,54.9,4.4,0.2,2.5,0,0,2,0,7.7,,0.6,30.2,2.7,9,23,0.3,0.11,0,324.3,545.1,0.03,0.03,0,1.7,0,,,,9.2,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T152825Z
fdbd3007-e8d1-4d8e-b6c8-80544f8357f1,OAES_005.basePlot.all,D11,OAES,OAES_005,S2016OK149005,2016-02-10,16N02131,Bw1,2016-04-04,S2016OK149005-2,bulk,11,27,19,1.03,,0,14.6,0.4,3.7,0,16.4,,18.7,100,,,,,7.4,8.1,0.12,,,,,,,,,,,,,,,,,,,10.2,1.1,9,10,0.1,0.12,0.02,335.3,159.2,0.03,0.02,0,1.7,0,,,,3.6,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T152825Z
ac9c606a-ed3c-4394-9dae-d218a01c6c2b,YELL_024.basePlot.all,D12,YELL,YELL_024,S2018WY029024,2018-08-01,18N06692,Bk1,2018-10-03,S2018WY029024-2,bulk,8,32,20,1.021,,80,57.3,0.5,4.7,0.2,14.6,,,,,,,,7.8,8.3,0.24,,0,3.7,0.1,0,0.49,0,53.9,3.9,0.1,1.3,0.6,0,0,0,7.7,,0.5,14.3,0.5,10,5,0,0.04,0.05,122.2,133.4,0.02,0.01,0,0.4,0,0.2,,,2.5,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
b31feea6-c6e9-49a6-8edb-631f35fea847,YELL_024.basePlot.all,D12,YELL,YELL_024,S2018WY029024,2018-08-01,18N06693,Bk2,2018-10-03,S2018WY029024-3,bulk,32,51,41.5,1.022,70,50,65.3,0.4,6.1,0.7,14.5,,,,,,,,7.8,7.8,2.54,,0,29.7,0,0,3.05,0,46.1,2.9,0.2,11.3,4.4,0,0,0,7.7,,41.1,7.7,0.2,9,2,2.9,0.04,0.05,130.2,143.3,0.03,0.01,0,0.4,0,0.2,,,1.6,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
e4975bf8-f834-44e5-839e-222dbd60724c,YELL_024.basePlot.all,D12,YELL,YELL_024,S2018WY029024,2018-08-01,18N06695,CBk,2018-10-03,S2018WY029024-5,bulk,66,104,85,1.024,30,30,76,0.5,7.2,3.4,13.6,,,,,,,,7.8,7.9,3.49,,0,26,1.6,0,5.3,0,51.6,2.3,0.4,18.4,30.7,0,0,0,8,,68.9,4,0,,1,8.1,0.04,0.06,112,150.3,0.03,0.01,0,0.4,0,0.2,,,1.6,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
ee8f147f-6876-44af-aad1-b5df33caa9e6,YELL_024.basePlot.all,D12,YELL,YELL_024,S2018WY029024,2018-08-01,18N06694,Bk3,2018-10-03,S2018WY029024-4,bulk,51,66,58.5,1.028,10,30,92,0.4,6.7,1.8,13.4,,,,,,,,7.8,7.9,3.05,,0,27.5,0.4,0,4.03,0,63.6,2.8,0.3,16.2,14.7,0,0,0,7.9,,54.1,4.4,0.1,6,1,13,0.03,0.05,102.9,135.5,0.02,0.01,0,0.4,0,0.2,,,1.5,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
398c16b1-05de-4de6-aaf6-741554e5d592,YELL_024.basePlot.all,D12,YELL,YELL_024,S2018WY029024,2018-08-01,18N06691,A,2018-10-03,S2018WY029024-1,bulk,0,8,4,1.018,,40,52.6,0.9,2.4,0,13.7,,,,,,,,7.6,8.1,0.25,,0,5.9,0.2,0,0.64,0,49.7,5.8,0.4,0.8,0.3,0,0,0,7.5,,0.4,17.5,1.1,11,12,0.1,0.04,0.06,160.7,179,0.03,0.01,0.1,0.4,0,0.1,,,19.1,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
f127f264-ca68-4ab3-92ea-908a17aca40f,YELL_021.basePlot.all,D12,YELL,YELL_021,S2018WY029021,2018-08-07,18N06687,E,2018-10-03,S2018WY029021-2,bulk,7,35,21,1.011,,,5,0.5,1.2,0.1,8.6,,,,,0.3,,10.2,4.8,5.6,0.08,,,,,,,,,,,,,,,,,,,13.4,0.7,19,13,0.1,0.06,0.09,56.9,0,0.01,0.07,0.1,0.4,0,0,7.8,,2.1,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
959ca900-5ee3-4153-a412-620d1588ffc9,YELL_001.basePlot.all,D12,YELL,YELL_001,S2018WY029001,2018-08-07,18N06663,A2,2018-10-02,S2018WY029001-2,bulk,8,32,20,1.021,,,14.7,2,3.2,0,21.4,,,,,,,,5.8,6.6,0.08,,,,,,,,,,,,,,,,,,,23.6,2.2,10,24,0.6,0.09,0.17,219.5,339.5,0.03,0.08,0.1,0.6,0,0.2,8,,36.1,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
4c788a00-09f8-4c40-87ad-e523d12543d1,YELL_021.basePlot.all,D12,YELL,YELL_021,S2018WY029021,2018-08-07,18N06686,Oi,2018-10-03,S2018WY029021-1,bulk,0,7,3.5,1.063,0,,36.5,2.8,6.7,0.1,66.8,,,,,0.2,,380.1,4.6,5.3,1.23,,0,1.9,0.4,0,0.41,0.1,366.3,1.3,1.1,0.8,0.7,0,0,0.5,5.1,,0.3,412.4,11.5,36,412,1.4,0.15,0.15,863.8,120.1,0.01,0.37,0.2,0.3,0.1,0.1,84.5,,64.9,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
6c9590d0-a7dd-4b81-9348-240ee85456dd,YELL_001.basePlot.all,D12,YELL,YELL_001,S2018WY029001,2018-08-07,18N06665,AB,2018-10-02,S2018WY029001-4,bulk,64,87,75.5,1.018,,,12.7,1.2,3,0,15.8,,,,,,,,6,6.8,0.06,,,,,,,,,,,,,,,,,,,10,1.2,8,10,0.4,0.06,0.08,68.9,155,0.02,0.04,0.1,0.5,0,0.2,5.3,,22.3,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
13ae1c37-41d0-4ad9-a683-0ce382e31c0a,YELL_001.basePlot.all,D12,YELL,YELL_001,S2018WY029001,2018-08-07,18N06662,A1,2018-10-02,S2018WY029001-1,bulk,0,8,4,1.031,,,20.3,2,3.7,0,31.3,,,,,,,,5.3,6,0.17,,,,,,,,,,,,,,,,,,,82.7,6.2,13,83,1,0.12,0.19,322.9,444.3,0.03,0.11,0.1,0.5,0,0.2,18.2,,76.3,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
22fe7aeb-2feb-4d63-b92f-63c6e10c1629,YELL_001.basePlot.all,D12,YELL,YELL_001,S2018WY029001,2018-08-07,18N06664,A3,2018-10-02,S2018WY029001-3,bulk,32,64,48,1.018,,,11.9,1.4,2.6,0,14.5,,,,,,,,6,6.7,0.07,,,,,,,,,,,,,,,,,,,12.9,1.5,8,13,0.5,0.05,0.1,93.1,171.9,0.02,0.04,0.1,0.6,0,0.2,5,,22,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
c284de10-e486-4688-b627-04310a467edf,YELL_012.basePlot.all,D12,YELL,YELL_012,S2018WY029012,2018-08-09,18N06680,A1,2018-10-02,S2018WY029012-2,bulk,3,22,12.5,1.009,,,6.6,0.7,1.1,0,8.8,,,,,,,,5.7,6.6,0.05,,,,,,,,,,,,,,,,,,,8,0.9,9,8,0.3,0.04,0.09,276.6,70.9,0.02,0.04,0.1,0.4,0,0.1,4.8,,20.3,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
9b40ec2f-a660-481b-aca5-4d15d987f222,YELL_012.basePlot.all,D12,YELL,YELL_012,S2018WY029012,2018-08-09,18N06679,Oi,2018-10-02,S2018WY029012-1,bulk,0,3,1.5,1.042,0,,36.4,1.6,3.3,0,42.2,,,,,,,,5.8,6.2,0.72,,0,1.7,0.2,0,0.54,0,191.6,3.5,1.3,1.1,0.3,0,0,0.7,6,,0.3,223.7,10,22,224,1.1,0.06,0.09,979.3,173.9,0.02,0.33,0.1,0.3,0.1,0.1,20.8,,69.8,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
4dbf6da6-58c3-473d-9dca-88aa144b9cc9,YELL_012.basePlot.all,D12,YELL,YELL_012,S2018WY029012,2018-08-09,18N06682,CA,2018-10-02,S2018WY029012-4,bulk,48,85,66.5,1.012,,,8.2,0.6,1.4,0,9.1,,,,,,,,6.2,7,0.04,,,,,,,,,,,,,,,,,,,2.5,0.8,3,3,0.1,0.04,0.07,70.1,104.6,0.01,0.03,0.1,0.5,0,0.2,3,,19.3,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
19490de2-2de7-48cf-81ef-ee0c1e48cf09,YELL_022.basePlot.all,D12,YELL,YELL_022,S2018WY029022,2018-08-09,18N06689,A,2018-10-03,S2018WY029022-2,bulk,5,15,10,1.019,,,12.9,0.8,2.1,0.1,15.7,,,,,,,,5.5,6.3,0.06,,,,,,,,,,,,,,,,,,,18,1,18,18,0.1,0.11,0.26,934.2,0,0.03,0.09,0.1,1,0.1,0.2,9.3,,5.9,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
ce113108-65b4-4ea0-9e36-f71ab46fba18,YELL_022.basePlot.all,D12,YELL,YELL_022,S2018WY029022,2018-08-09,18N06688,Oi,2018-10-03,S2018WY029022-1,bulk,0,5,2.5,1.045,0,,37.5,1.5,3.4,0.1,39.5,,,,,,,,5.6,6.1,0.57,,0,3.1,0.2,0,0.37,0,290,2.3,0.4,0.8,0.5,0,0,0,5.9,,0.2,199.7,7.8,26,200,0.6,0.14,0.24,1337,76.7,0.04,0.43,0.2,0.6,0.1,0.1,48.4,,24.1,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
368891aa-98b7-4e43-8ef9-f41e05afb6d1,YELL_022.basePlot.all,D12,YELL,YELL_022,S2018WY029022,2018-08-09,18N06690,Bw,2018-10-03,S2018WY029022-3,bulk,15,49,32,1.015,,,7.4,0.5,1.5,0.1,10.6,,,,,0.2,,6.3,4.9,5.8,0.05,,,,,,,,,,,,,,,,,,,9,0.5,18,9,0.2,0.06,0.16,80,4,0.01,0.05,0.1,0.8,0,0.1,9.3,,9.6,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
74c2fdef-fe28-4d60-8336-f5e289936056,YELL_012.basePlot.all,D12,YELL,YELL_012,S2018WY029012,2018-08-09,18N06681,A2,2018-10-02,S2018WY029012-3,bulk,22,48,35,1.01,,,6.3,0.7,1.1,0,7.8,,,,,,,,6,6.8,0.05,,,,,,,,,,,,,,,,,,,4.3,0.7,6,4,0.3,0.05,0.06,135.8,78,0.01,0.03,0.1,0.5,0,0.1,4.2,,19.8,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
c5183cc8-2234-4d3d-a3c4-e18f20c3e2a6,YELL_029.basePlot.all,D12,YELL,YELL_029,S2018WY029029,2018-08-10,18N06703,C,2018-10-03,S2018WY029029-4,bulk,39,96,67.5,1.008,,,7.3,0.3,1.4,0,7.8,,,,,,,,5.5,6.3,0.07,,,,,,,,,,,,,,,,,,,9.5,0.4,24,10,0,0.04,0.05,8,0,0.01,0.1,0.1,0.3,0,0.1,4.8,,4.3,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
b0869549-b529-4d9b-b1cd-243d51df50ff,YELL_029.basePlot.all,D12,YELL,YELL_029,S2018WY029029,2018-08-10,18N06700,A,2018-10-03,S2018WY029029-1,bulk,0,5,2.5,1.019,,,21.2,1.3,1.4,0,22.4,,,,,,,,5.7,6.5,0.2,,,,,,,,,,,,,,,,,,,44.6,2,22,45,0.1,0.12,0.21,1604.2,103.8,0.03,0.25,0.1,0.6,0.2,0.1,12.5,,36.9,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
87da198e-c224-4842-8b3c-965c4ca4910c,YELL_029.basePlot.all,D12,YELL,YELL_029,S2018WY029029,2018-08-10,18N06702,Bw2,2018-10-03,S2018WY029029-3,bulk,14,39,26.5,1.012,,,11.4,0.4,2,0,13.9,,,,,,,,5.5,6.4,0.08,,,,,,,,,,,,,,,,,,,18.3,0.6,30,18,0,0.07,0.1,91.5,0,0.02,0.13,0.1,0.4,0,0.1,6.5,,,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
2cd67163-3447-401f-a4e6-f3e576a91e5f,YELL_029.basePlot.all,D12,YELL,YELL_029,S2018WY029029,2018-08-10,18N06701,Bw1,2018-10-03,S2018WY029029-2,bulk,5,14,9.5,1.012,,,10.9,0.5,1.3,0,12.1,,,,,,,,5.7,6.4,0.09,,,,,,,,,,,,,,,,,,,17.1,0.9,19,17,0.1,0.07,0.11,234.2,10.1,0.02,0.12,0.1,0.5,0,0.1,8.3,,13.4,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
76e0ad69-cd90-47dc-8c3c-1c01d3582653,YELL_007.basePlot.all,D12,YELL,YELL_007,S2018WY029007,2018-08-11,18N06674,A1,2018-10-02,S2018WY029007-1,bulk,0,6,3,1.019,,,14.2,2,2.2,0,19.5,,,,,,,,5.8,6.4,0.16,,,,,,,,,,,,,,,,,,,42.3,3.6,12,42,0.4,0.11,0.17,272.2,318.6,0.02,0.12,0.1,0.6,0,0.1,10.4,,90.4,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
3205949d-bfae-4457-8c99-7f04b195fc34,YELL_019.basePlot.all,D12,YELL,YELL_019,S2018WY029019,2018-08-11,18N06685,2C,2018-10-03,S2018WY029019-3,bulk,36,68,52,1.038,,,23.7,0.6,7.8,0.2,29.5,,,,,,,,5.3,6.1,0.05,,,,,,,,,,,,,,,,,,,8.4,1.2,7,8,0.2,0.14,0.08,82.7,292.5,0.02,0.06,0.1,0.8,0,0.1,10.4,,18,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
4bbffa06-ffcd-4fc3-b49b-13b003ffc1e8,YELL_019.basePlot.all,D12,YELL,YELL_019,S2018WY029019,2018-08-11,18N06683,A1,2018-10-03,S2018WY029019-1,bulk,0,13,6.5,1.036,,,25.5,1.8,5.1,0,33.3,,,,,,,,5.5,6.3,0.14,,,,,,,,,,,,,,,,,,,66.8,6.2,11,67,0.7,0.2,0.28,477.4,568,0.05,0.18,0.2,1,0.1,0.1,17.4,,35.1,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T164223Z
